time,open,high,low,close,volume,Dividends,Stock Splits,rsi,macd,bollinger_hband,bollinger_lband,atr,target,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2025-05-28,172.45864324425892,174.56009759174123,171.21370619473115,171.66188049316406,34784000,0.0,0.0,61.60942960795514,3.2867899926316397,174.5474908449138,150.8461889646565,5.367854375477577,171.16390991210938,172.19969177246094,167.78762817382812,170.17791748046875,167.8772735595703,163.31582641601562
2025-05-29,173.29524158580244,173.71353862116436,169.93889608019336,171.16390991210938,29317300,0.0,0.0,60.79819327008792,3.424476794536332,175.55219247240322,151.1421968708585,5.254053530155679,171.04440307617188,171.66188049316406,172.19969177246094,167.78762817382812,170.17791748046875,167.8772735595703
2025-05-30,170.65598330984582,171.51250064033223,166.76181642373982,171.04440307617188,52639900,0.0,0.0,60.591993018562896,3.4837923841072893,176.447688620529,151.28647275642413,5.218098579186875,168.34536743164062,171.16390991210938,171.66188049316406,172.19969177246094,167.78762817382812,170.17791748046875
2025-06-02,167.16018492149544,169.18196148692468,166.7120106202351,168.34536743164062,38612300,0.0,0.0,55.97466650109544,3.275255687664867,176.84337881303344,151.3887577226111,5.154833856097581,165.50692749023438,171.04440307617188,171.16390991210938,171.66188049316406,172.19969177246094,167.78762817382812
2025-06-03,166.81163447021882,167.79761502839838,164.6105787651643,165.50692749023438,45084900,0.0,0.0,51.52762438588547,2.848119127460592,176.95259961342478,151.475740535501,5.05340205683892,167.3693389892578,168.34536743164062,171.04440307617188,171.16390991210938,171.66188049316406,172.19969177246094
2025-06-04,166.0646474005772,167.5386486033552,165.68618167672102,167.3693389892578,26900800,0.0,0.0,54.10414606377331,2.6295792169381684,177.24038801337687,151.66800126884968,4.837567703716199,167.5286865234375,165.50692749023438,168.34536743164062,171.04440307617188,171.16390991210938,171.66188049316406
2025-06-05,169.6500488073603,170.23765541573877,166.9111874462575,167.5286865234375,36379100,0.0,0.0,54.32783550078952,2.4411032588060095,176.4770537938087,154.1075180445702,4.729632008413705,172.97653198242188,167.3693389892578,165.50692749023438,168.34536743164062,171.04440307617188,171.16390991210938
2025-06-06,170.1380845314093,173.79321800916722,170.1380845314093,172.97653198242188,35731800,0.0,0.0,61.27662748585664,2.7002040318259333,176.55838595446338,155.95832852307566,4.83926768536485,175.58908081054688,167.5286865234375,167.3693389892578,165.50692749023438,168.34536743164062,171.04440307617188
2025-06-09,174.04348698482235,175.96800471005412,173.87397240224888,175.58908081054688,28935900,0.21,0.0,64.09764013066555,3.0808401105743144,176.26785975455482,158.59463109017173,4.707282331241092,178.09194946289062,172.97653198242188,167.5286865234375,167.3693389892578,165.50692749023438,168.34536743164062
2025-06-10,175.6987675223273,180.5948038838724,174.41244383100403,178.09194946289062,61766100,0.0,0.0,66.60744434095488,3.5436090093753023,177.28933324090303,159.60053492315944,4.81264502564304,176.8455047607422,175.58908081054688,172.97653198242188,167.5286865234375,167.3693389892578,165.50692749023438
